CaseNum,Status_Short,Date,Status,Generated_at,Desc
2290043503,0-Received,"January 25, 2022",Fingerprint Fee Was Received,20220211-061159,"On January 25, 2022, we accepted the fingerprint fee for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2290043503. Our California Service Center location is working on your case. We mailed you a notice describing how we will process your case. Please follow the instructions in the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2290043503,1-Fingerprint-taken,"March 8, 2022",Fingerprints Taken,20220308-063157,"As of March 8, 2022, fingerprints relating to your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2290043503, have been applied to your case.  If you move, go to www.uscis.gov/addresschange  to give us your new mailing address."
2290043507,0-Received,"January 25, 2022",Fingerprint Fee Was Received,20220211-061159,"On January 25, 2022, we accepted the fingerprint fee for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2290043507. Our California Service Center location is working on your case. We mailed you a notice describing how we will process your case. Please follow the instructions in the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2290043510,0-Received,"January 25, 2022",Fingerprint Fee Was Received,20220211-061159,"On January 25, 2022, we accepted the fingerprint fee for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2290043510. Our California Service Center location is working on your case. We mailed you a notice describing how we will process your case. Please follow the instructions in the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2290043547,0-Received,"January 25, 2022",Fingerprint Fee Was Received,20220211-061159,"On January 25, 2022, we accepted the fingerprint fee for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2290043547. Our California Service Center location is working on your case. We mailed you a notice describing how we will process your case. Please follow the instructions in the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2290044182,8-Rejected,"January 26, 2022",Rejected-Improperly Filed,20220211-061159,"On January 26, 2022, we rejected your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2290044182, because it was not filed correctly.  We mailed your case back to you, including any supporting materials and fee.  Please follow the instructions to resubmit your case.  If you have any questions, contact the USCIS Contact Center at www.uscis.gov/contactcenter.  If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2290044184,8-Rejected,"January 26, 2022",Rejected-Improperly Filed,20220211-061159,"On January 26, 2022, we rejected your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2290044184, because it was not filed correctly.  We mailed your case back to you, including any supporting materials and fee.  Please follow the instructions to resubmit your case.  If you have any questions, contact the USCIS Contact Center at www.uscis.gov/contactcenter.  If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2290044885,0-Received,"January 28, 2022",Fingerprint Fee Was Received,20220211-061159,"On January 28, 2022, we accepted the fingerprint fee for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2290044885. Our California Service Center location is working on your case. We mailed you a notice describing how we will process your case. Please follow the instructions in the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2290044888,0-Received,"January 28, 2022",Fingerprint Fee Was Received,20220211-061159,"On January 28, 2022, we accepted the fingerprint fee for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2290044888. Our California Service Center location is working on your case. We mailed you a notice describing how we will process your case. Please follow the instructions in the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2290044891,0-Received,"January 28, 2022",Fingerprint Fee Was Received,20220211-061159,"On January 28, 2022, we accepted the fingerprint fee for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2290044891. Our California Service Center location is working on your case. We mailed you a notice describing how we will process your case. Please follow the instructions in the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2290044972,0-Received,"January 28, 2022",Fingerprint Fee Was Received,20220211-061159,"On January 28, 2022, we accepted the fingerprint fee for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2290044972. Our California Service Center location is working on your case. We mailed you a notice describing how we will process your case. Please follow the instructions in the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2290044975,0-Received,"January 18, 2022",Case Was Received,20220211-061159,"On January 18, 2022, we received your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2290044975, and sent you the receipt notice that describes how we will process your case.  Please follow the instructions in the notice.  If you have any questions, contact the USCIS Contact Center at www.uscis.gov/contactcenter.  If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2290044978,0-Received,"January 28, 2022",Fingerprint Fee Was Received,20220211-061159,"On January 28, 2022, we accepted the fingerprint fee for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2290044978. Our California Service Center location is working on your case. We mailed you a notice describing how we will process your case. Please follow the instructions in the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2290044981,0-Received,"January 18, 2022",Case Was Received,20220211-061159,"On January 18, 2022, we received your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2290044981, and sent you the receipt notice that describes how we will process your case.  Please follow the instructions in the notice.  If you have any questions, contact the USCIS Contact Center at www.uscis.gov/contactcenter.  If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2290044995,0-Received,"January 12, 2022",Case Was Received,20220211-061159,"On January 12, 2022, we received your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2290044995, and sent you the receipt notice that describes how we will process your case.  Please follow the instructions in the notice.  If you have any questions, contact the USCIS Contact Center at www.uscis.gov/contactcenter.  If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2290044998,0-Received,"January 29, 2022",Fingerprint Fee Was Received,20220211-061159,"On January 29, 2022, we accepted the fingerprint fee for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2290044998. Our California Service Center location is working on your case. We mailed you a notice describing how we will process your case. Please follow the instructions in the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2290044998,1-Fingerprint-taken,"March 11, 2022",Fingerprints Taken,20220312-085038,"As of March 11, 2022, fingerprints relating to your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2290044998, have been applied to your case.  If you move, go to www.uscis.gov/addresschange  to give us your new mailing address."
2290045064,8-Rejected,"January 29, 2022",Rejected-Improperly Filed,20220211-062740,"On January 29, 2022, we rejected your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2290045064, because it was not filed correctly.  We mailed your case back to you, including any supporting materials and fee.  Please follow the instructions to resubmit your case.  If you have any questions, contact the USCIS Contact Center at www.uscis.gov/contactcenter.  If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2290045330,0-Received,"January 31, 2022",Fingerprint Fee Was Received,20220211-062740,"On January 31, 2022, we accepted the fingerprint fee for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2290045330. Our California Service Center location is working on your case. We mailed you a notice describing how we will process your case. Please follow the instructions in the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2290045771,0-Received,"January 31, 2022",Fingerprint Fee Was Received,20220211-062740,"On January 31, 2022, we accepted the fingerprint fee for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2290045771. Our California Service Center location is working on your case. We mailed you a notice describing how we will process your case. Please follow the instructions in the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2290046292,0-Received,"February 1, 2022",Fingerprint Fee Was Received,20220211-062740,"On February 1, 2022, we accepted the fingerprint fee for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2290046292. Our California Service Center location is working on your case. We mailed you a notice describing how we will process your case. Please follow the instructions in the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2290046304,0-Received,"February 1, 2022",Fingerprint Fee Was Received,20220211-062740,"On February 1, 2022, we accepted the fingerprint fee for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2290046304. Our California Service Center location is working on your case. We mailed you a notice describing how we will process your case. Please follow the instructions in the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2290046619,0-Received,"February 2, 2022",Fingerprint Fee Was Received,20220211-062740,"On February 2, 2022, we accepted the fingerprint fee for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2290046619. Our California Service Center location is working on your case. We mailed you a notice describing how we will process your case. Please follow the instructions in the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2290046622,0-Received,"February 2, 2022",Fingerprint Fee Was Received,20220211-062740,"On February 2, 2022, we accepted the fingerprint fee for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2290046622. Our California Service Center location is working on your case. We mailed you a notice describing how we will process your case. Please follow the instructions in the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2290046745,0-Received,"February 2, 2022",Fingerprint Fee Was Received,20220211-062740,"On February 2, 2022, we accepted the fingerprint fee for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2290046745. Our California Service Center location is working on your case. We mailed you a notice describing how we will process your case. Please follow the instructions in the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2290046745,0-Received,"February 18, 2022",Case Was Transferred,20220305-074950,"On February 18, 2022, we transferred your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2290046745, to another USCIS office. That office now has jurisdiction over your case. We sent you a notice that explains why we moved your case. Please follow the instructions in the notice. If you do not receive your notice by March 20, 2022, please go to www.uscis.gov/e-request to request a copy of the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2290046748,0-Received,"February 2, 2022",Fingerprint Fee Was Received,20220211-062740,"On February 2, 2022, we accepted the fingerprint fee for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2290046748. Our California Service Center location is working on your case. We mailed you a notice describing how we will process your case. Please follow the instructions in the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2290046748,0-Received,"February 18, 2022",Case Was Transferred,20220305-074950,"On February 18, 2022, we transferred your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2290046748, to another USCIS office. That office now has jurisdiction over your case. We sent you a notice that explains why we moved your case. Please follow the instructions in the notice. If you do not receive your notice by March 20, 2022, please go to www.uscis.gov/e-request to request a copy of the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2290046842,8-Rejected,"February 2, 2022",Rejected-Improperly Filed,20220211-062740,"On February 2, 2022, we rejected your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2290046842, because it was not filed correctly.  We mailed your case back to you, including any supporting materials and fee.  Please follow the instructions to resubmit your case.  If you have any questions, contact the USCIS Contact Center at www.uscis.gov/contactcenter.  If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2290046845,8-Rejected,"February 2, 2022",Rejected-Improperly Filed,20220211-062740,"On February 2, 2022, we rejected your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2290046845, because it was not filed correctly.  We mailed your case back to you, including any supporting materials and fee.  Please follow the instructions to resubmit your case.  If you have any questions, contact the USCIS Contact Center at www.uscis.gov/contactcenter.  If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2290046849,8-Rejected,"February 2, 2022",Rejected-Improperly Filed,20220211-062740,"On February 2, 2022, we rejected your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2290046849, because it was not filed correctly.  We mailed your case back to you, including any supporting materials and fee.  Please follow the instructions to resubmit your case.  If you have any questions, contact the USCIS Contact Center at www.uscis.gov/contactcenter.  If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2290047016,0-Received,"February 3, 2022",Fingerprint Fee Was Received,20220211-062740,"On February 3, 2022, we accepted the fingerprint fee for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2290047016. Our California Service Center location is working on your case. We mailed you a notice describing how we will process your case. Please follow the instructions in the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2290047016,0-Received,"February 18, 2022",Case Was Transferred,20220305-074950,"On February 18, 2022, we transferred your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2290047016, to another USCIS office. That office now has jurisdiction over your case. We sent you a notice that explains why we moved your case. Please follow the instructions in the notice. If you do not receive your notice by March 20, 2022, please go to www.uscis.gov/e-request to request a copy of the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2290047147,0-Received,"February 4, 2022",Fingerprint Fee Was Received,20220211-062740,"On February 4, 2022, we accepted the fingerprint fee for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2290047147. Our California Service Center location is working on your case. We mailed you a notice describing how we will process your case. Please follow the instructions in the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2290047188,0-Received,"February 4, 2022",Fingerprint Fee Was Received,20220211-062740,"On February 4, 2022, we accepted the fingerprint fee for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2290047188. Our California Service Center location is working on your case. We mailed you a notice describing how we will process your case. Please follow the instructions in the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2290047191,0-Received,"February 4, 2022",Fingerprint Fee Was Received,20220211-062740,"On February 4, 2022, we accepted the fingerprint fee for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2290047191. Our California Service Center location is working on your case. We mailed you a notice describing how we will process your case. Please follow the instructions in the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2290047194,0-Received,"February 4, 2022",Fingerprint Fee Was Received,20220211-062740,"On February 4, 2022, we accepted the fingerprint fee for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2290047194. Our California Service Center location is working on your case. We mailed you a notice describing how we will process your case. Please follow the instructions in the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2290047554,0-Received,"February 6, 2022",Fingerprint Fee Was Received,20220211-062740,"On February 6, 2022, we accepted the fingerprint fee for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2290047554. Our California Service Center location is working on your case. We mailed you a notice describing how we will process your case. Please follow the instructions in the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2290047890,8-Rejected,"February 7, 2022",Rejected-Improperly Filed,20220211-062740,"On February 7, 2022, we rejected your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2290047890, because it was not filed correctly.  We mailed your case back to you, including any supporting materials and fee.  Please follow the instructions to resubmit your case.  If you have any questions, contact the USCIS Contact Center at www.uscis.gov/contactcenter.  If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2290047894,8-Rejected,"February 7, 2022",Rejected-Improperly Filed,20220211-062740,"On February 7, 2022, we rejected your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2290047894, because it was not filed correctly.  We mailed your case back to you, including any supporting materials and fee.  Please follow the instructions to resubmit your case.  If you have any questions, contact the USCIS Contact Center at www.uscis.gov/contactcenter.  If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2290047980,0-Received,"February 7, 2022",Fingerprint Fee Was Received,20220211-062740,"On February 7, 2022, we accepted the fingerprint fee for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2290047980. Our California Service Center location is working on your case. We mailed you a notice describing how we will process your case. Please follow the instructions in the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2290048359,0-Received,"February 8, 2022",Fingerprint Fee Was Received,20220211-062740,"On February 8, 2022, we accepted the fingerprint fee for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2290048359. Our California Service Center location is working on your case. We mailed you a notice describing how we will process your case. Please follow the instructions in the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2290048362,0-Received,"February 8, 2022",Fingerprint Fee Was Received,20220211-062740,"On February 8, 2022, we accepted the fingerprint fee for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2290048362. Our California Service Center location is working on your case. We mailed you a notice describing how we will process your case. Please follow the instructions in the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2290048373,8-Rejected,"February 8, 2022",Rejected-Improperly Filed,20220211-062740,"On February 8, 2022, we rejected your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2290048373, because it was not filed correctly.  We mailed your case back to you, including any supporting materials and fee.  Please follow the instructions to resubmit your case.  If you have any questions, contact the USCIS Contact Center at www.uscis.gov/contactcenter.  If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2290048376,8-Rejected,"February 8, 2022",Rejected-Improperly Filed,20220211-062740,"On February 8, 2022, we rejected your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2290048376, because it was not filed correctly.  We mailed your case back to you, including any supporting materials and fee.  Please follow the instructions to resubmit your case.  If you have any questions, contact the USCIS Contact Center at www.uscis.gov/contactcenter.  If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2290049032,0-Received,"February 9, 2022",Fingerprint Fee Was Received,20220211-062740,"On February 9, 2022, we accepted the fingerprint fee for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2290049032. Our California Service Center location is working on your case. We mailed you a notice describing how we will process your case. Please follow the instructions in the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2290049035,0-Received,"February 9, 2022",Fingerprint Fee Was Received,20220211-062740,"On February 9, 2022, we accepted the fingerprint fee for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2290049035. Our California Service Center location is working on your case. We mailed you a notice describing how we will process your case. Please follow the instructions in the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2290049038,0-Received,"February 9, 2022",Fingerprint Fee Was Received,20220211-062740,"On February 9, 2022, we accepted the fingerprint fee for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2290049038. Our California Service Center location is working on your case. We mailed you a notice describing how we will process your case. Please follow the instructions in the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2290049049,0-Received,"February 9, 2022",Fingerprint Fee Was Received,20220211-062740,"On February 9, 2022, we accepted the fingerprint fee for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2290049049. Our California Service Center location is working on your case. We mailed you a notice describing how we will process your case. Please follow the instructions in the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2290049052,0-Received,"February 9, 2022",Fingerprint Fee Was Received,20220211-062740,"On February 9, 2022, we accepted the fingerprint fee for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2290049052. Our California Service Center location is working on your case. We mailed you a notice describing how we will process your case. Please follow the instructions in the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2290049516,0-Received,"February 10, 2022",Fingerprint Fee Was Received,20220211-062740,"On February 10, 2022, we accepted the fingerprint fee for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2290049516. Our California Service Center location is working on your case. We mailed you a notice describing how we will process your case. Please follow the instructions in the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2290051451,8-Rejected,"February 16, 2022",Rejected-Improperly Filed,20220227-112110,"On February 16, 2022, we rejected your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2290051451, because it was not filed correctly.  We mailed your case back to you, including any supporting materials and fee.  Please follow the instructions to resubmit your case.  If you have any questions, contact the USCIS Contact Center at www.uscis.gov/contactcenter.  If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2290051725,8-Rejected,"February 16, 2022",Rejected-Improperly Filed,20220227-112110,"On February 16, 2022, we rejected your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2290051725, because it was not filed correctly.  We mailed your case back to you, including any supporting materials and fee.  Please follow the instructions to resubmit your case.  If you have any questions, contact the USCIS Contact Center at www.uscis.gov/contactcenter.  If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2290051921,0-Received,"February 17, 2022",Fingerprint Fee Was Received,20220227-112110,"On February 17, 2022, we accepted the fingerprint fee for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2290051921. Our California Service Center location is working on your case. We mailed you a notice describing how we will process your case. Please follow the instructions in the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2290051924,0-Received,"February 17, 2022",Fingerprint Fee Was Received,20220227-112110,"On February 17, 2022, we accepted the fingerprint fee for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2290051924. Our California Service Center location is working on your case. We mailed you a notice describing how we will process your case. Please follow the instructions in the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2290051964,0-Received,"February 17, 2022",Fingerprint Fee Was Received,20220227-112110,"On February 17, 2022, we accepted the fingerprint fee for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2290051964. Our California Service Center location is working on your case. We mailed you a notice describing how we will process your case. Please follow the instructions in the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2290051994,0-Received,"February 17, 2022",Fingerprint Fee Was Received,20220227-112110,"On February 17, 2022, we accepted the fingerprint fee for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2290051994. Our California Service Center location is working on your case. We mailed you a notice describing how we will process your case. Please follow the instructions in the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2290051999,0-Received,"February 17, 2022",Fingerprint Fee Was Received,20220227-112110,"On February 17, 2022, we accepted the fingerprint fee for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2290051999. Our California Service Center location is working on your case. We mailed you a notice describing how we will process your case. Please follow the instructions in the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2290052505,8-Rejected,"February 18, 2022",Rejected-Improperly Filed,20220227-112110,"On February 18, 2022, we rejected your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2290052505, because it was not filed correctly.  We mailed your case back to you, including any supporting materials and fee.  Please follow the instructions to resubmit your case.  If you have any questions, contact the USCIS Contact Center at www.uscis.gov/contactcenter.  If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2290052976,0-Received,"February 22, 2022",Fingerprint Fee Was Received,20220227-112110,"On February 22, 2022, we accepted the fingerprint fee for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2290052976. Our California Service Center location is working on your case. We mailed you a notice describing how we will process your case. Please follow the instructions in the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2290053723,0-Received,"February 23, 2022",Fingerprint Fee Was Received,20220227-112110,"On February 23, 2022, we accepted the fingerprint fee for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2290053723. Our California Service Center location is working on your case. We mailed you a notice describing how we will process your case. Please follow the instructions in the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2290053726,0-Received,"February 23, 2022",Fingerprint Fee Was Received,20220227-112110,"On February 23, 2022, we accepted the fingerprint fee for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2290053726. Our California Service Center location is working on your case. We mailed you a notice describing how we will process your case. Please follow the instructions in the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2290054000,0-Received,"February 24, 2022",Fingerprint Fee Was Received,20220227-112110,"On February 24, 2022, we accepted the fingerprint fee for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2290054000. Our California Service Center location is working on your case. We mailed you a notice describing how we will process your case. Please follow the instructions in the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2290054003,0-Received,"February 24, 2022",Fingerprint Fee Was Received,20220227-112110,"On February 24, 2022, we accepted the fingerprint fee for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2290054003. Our California Service Center location is working on your case. We mailed you a notice describing how we will process your case. Please follow the instructions in the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2290054006,0-Received,"February 24, 2022",Fingerprint Fee Was Received,20220227-112110,"On February 24, 2022, we accepted the fingerprint fee for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2290054006. Our California Service Center location is working on your case. We mailed you a notice describing how we will process your case. Please follow the instructions in the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2290054835,0-Received,"February 25, 2022",Fingerprint Fee Was Received,20220227-112110,"On February 25, 2022, we accepted the fingerprint fee for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2290054835. Our California Service Center location is working on your case. We mailed you a notice describing how we will process your case. Please follow the instructions in the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2290054838,0-Received,"February 25, 2022",Fingerprint Fee Was Received,20220227-112110,"On February 25, 2022, we accepted the fingerprint fee for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2290054838. Our California Service Center location is working on your case. We mailed you a notice describing how we will process your case. Please follow the instructions in the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2290054841,0-Received,"February 25, 2022",Fingerprint Fee Was Received,20220227-112110,"On February 25, 2022, we accepted the fingerprint fee for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2290054841. Our California Service Center location is working on your case. We mailed you a notice describing how we will process your case. Please follow the instructions in the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2290056579,8-Rejected,"March 2, 2022",Rejected-Improperly Filed,20220305-073803,"On March 2, 2022, we rejected your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2290056579, because it was not filed correctly.  We mailed your case back to you, including any supporting materials and fee.  Please follow the instructions to resubmit your case.  If you have any questions, contact the USCIS Contact Center at www.uscis.gov/contactcenter.  If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2290057530,0-Received,"March 4, 2022",Fingerprint Fee Was Received,20220305-073803,"On March 4, 2022, we accepted the fingerprint fee for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2290057530. Our California Service Center location is working on your case. We mailed you a notice describing how we will process your case. Please follow the instructions in the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2290057667,0-Received,"March 4, 2022",Fingerprint Fee Was Received,20220305-073803,"On March 4, 2022, we accepted the fingerprint fee for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2290057667. Our California Service Center location is working on your case. We mailed you a notice describing how we will process your case. Please follow the instructions in the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
