CaseNum,Status_Short,Date,Status
2090141471,2b-Expedite,"February 24, 2021",Expedite Request Denied
2090141474,2b-Expedite,"August 26, 2020",Expedite Request Denied
2090141477,0-Received,"July 3, 2020",Case Was Received
2090142109,1-Fingerprint-taken,"December 10, 2020",Fingerprints Taken
2090142110,1-Fingerprint-taken,"December 10, 2020",Fingerprints Taken
2090142111,1-Fingerprint-taken,"December 10, 2020",Fingerprints Taken
2090142516,8-Rejected,"July 22, 2020",Rejected-Improperly Filed
2090142630,1-Fingerprint-taken,"February 13, 2021",Fingerprints Taken
2090142712,1-Fingerprint-taken,"January 21, 2021",Fingerprints Taken
2090142713,4-Approved,"April 27, 2021",Card Was Mailed To Me
2090142716,4-Approved,"April 27, 2021",Card Was Mailed To Me
2090142946,8-Rejected,"July 23, 2020",Rejected-Improperly Filed
2090142949,8-Rejected,"July 23, 2020",Rejected-Improperly Filed
2090143009,8-Rejected,"July 23, 2020",Rejected-Incorrect Fee
2090143014,8-Rejected,"July 23, 2020",Rejected-Incorrect Fee
2090143017,8-Rejected,"July 23, 2020",Rejected-Incorrect Fee
2090143021,8-Rejected,"July 23, 2020",Rejected-Improperly Filed
2090143189,8-Rejected,"July 23, 2020",Rejected-Improperly Filed
2090143226,8-Rejected,"July 23, 2020",Rejected-Improperly Filed
2090143227,8-Rejected,"July 23, 2020",Rejected-Improperly Filed
2090143274,0-Received,"June 26, 2020",Case Was Received
2090143277,0-Received,"July 23, 2020",Fingerprint Fee Was Received
2090143280,0-Received,"July 23, 2020",Fingerprint Fee Was Received
2090143289,0-Received,"July 24, 2020",Fingerprint Fee Was Received
2090143298,1-Fingerprint-taken,"April 26, 2021",Fingerprints Taken
2090143336,0-Received,"July 24, 2020",Fingerprint Fee Was Received
2090143339,0-Received,"July 24, 2020",Fingerprint Fee Was Received
2090143342,0-Received,"July 24, 2020",Fingerprint Fee Was Received
2090143345,0-Received,"July 24, 2020",Fingerprint Fee Was Received
2090143347,0-Received,"July 24, 2020",Fingerprint Fee Was Received
2090143438,8-Rejected,"July 24, 2020",Rejected-Improperly Filed
2090143441,8-Rejected,"July 24, 2020",Rejected-Improperly Filed
2090143444,8-Rejected,"July 24, 2020",Rejected-Improperly Filed
2090143447,8-Rejected,"July 24, 2020",Rejected-Incorrect Fee
2090143820,8-Rejected,"July 25, 2020",Rejected-Improperly Filed
2090143887,8-Rejected,"July 25, 2020",Rejected-Improperly Filed
2090143890,8-Rejected,"July 25, 2020",Rejected-Improperly Filed
2090143893,8-Rejected,"July 25, 2020",Rejected-Improperly Filed
2090144478,0-Received,"June 19, 2020",Case Was Received
2090144481,0-Received,"June 19, 2020",Case Was Received
2090144538,0-Received,"July 28, 2020",Fingerprint Fee Was Received
2090144564,1-Fingerprint-taken,"April 12, 2021",Fingerprints Taken
2090144567,1-Fingerprint-taken,"April 12, 2021",Fingerprints Taken
2090144619,0-Received,"July 28, 2020",Fingerprint Fee Was Received
2090144622,0-Received,"July 28, 2020",Fingerprint Fee Was Received
2090144642,1-Fingerprint-taken,"April 26, 2021",Fingerprints Taken
2090144645,1-Fingerprint-taken,"April 26, 2021",Fingerprints Taken
2090144680,8-Rejected,"July 28, 2020",Rejected-Improperly Filed
2090144801,1-Fingerprint-taken,"December 23, 2020",Fingerprints Taken
2090145129,8-Rejected,"July 28, 2020",Rejected-Improperly Filed
2090145140,2a-RFE,"March 29, 2021",RFE Responded
2090145152,0-Received,"July 28, 2020",Fingerprint Fee Was Received
2090145175,0-Received,"July 28, 2020",Fingerprint Fee Was Received
2090145821,0-Received,"July 30, 2020",Fingerprint Fee Was Received
2090145828,0-Received,"July 30, 2020",Fingerprint Fee Was Received
2090145909,0-Received,"July 30, 2020",Fingerprint Fee Was Received
2090145922,0-Received,"July 30, 2020",Fingerprint Fee Was Received
2090145925,0-Received,"July 30, 2020",Fingerprint Fee Was Received
2090145928,0-Received,"July 30, 2020",Fingerprint Fee Was Received
2090145934,0-Received,"July 30, 2020",Fingerprint Fee Was Received
2090145937,0-Received,"July 30, 2020",Fingerprint Fee Was Received
2090145940,0-Received,"July 30, 2020",Fingerprint Fee Was Received
2090145945,0-Received,"July 30, 2020",Fingerprint Fee Was Received
